	Z:\Vacuum\Pilot Testing\Test_Aug11\FV_furniture.c3d	Z:\Vacuum\Pilot Testing\Test_Aug11\FV_furniture.c3d	Z:\Vacuum\Pilot Testing\Test_Aug11\FV_furniture.c3d	Z:\Vacuum\Pilot Testing\Test_Aug11\FV_furniture.c3d	Z:\Vacuum\Pilot Testing\Test_Aug11\FV_furniture.c3d	Z:\Vacuum\Pilot Testing\Test_Aug11\FV_furniture.c3d
	FVHL	FVHL	FVHL	FVHR	FVHR	FVHR
	TARGET	TARGET	TARGET	TARGET	TARGET	TARGET
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	Y	Z	X	Y	Z
2371	0.67157	1.04545	0.08444	0.69776	1.32477	0.08262
2372	0.66878	1.04559	0.08379	0.69541	1.32471	0.08172
2373	0.66652	1.04610	0.08402	0.69345	1.32561	0.08224
2374	0.66430	1.04609	0.08409	0.69208	1.32560	0.08173
2375	0.66223	1.04638	0.08406	0.69153	1.32558	0.08193
2376	0.66056	1.04670	0.08435	0.69105	1.32561	0.08184
2377	0.65946	1.04669	0.08452	0.69066	1.32548	0.08167
2378	0.65848	1.04680	0.08438	0.69064	1.32546	0.08170
2379	0.65794	1.04683	0.08410	0.69066	1.32535	0.08165
2380	0.65772	1.04669	0.08423	0.69061	1.32525	0.08172
2381	0.65759	1.04614	0.08398	0.69076	1.32513	0.08170
2382	0.65775	1.04603	0.08417	0.69068	1.32492	0.08175
2383	0.65787	1.04609	0.08436	0.69070	1.32492	0.08181
2384	0.65829	1.04601	0.08452	0.69068	1.32489	0.08172
2385	0.65882	1.04576	0.08461	0.69080	1.32470	0.08167
2386	0.65939	1.04544	0.08463	0.69085	1.32457	0.08159
2387	0.65983	1.04530	0.08482	0.69089	1.32438	0.08135
2388	0.66047	1.04512	0.08463	0.69104	1.32405	0.08126
2389	0.66119	1.04478	0.08481	0.69113	1.32385	0.08117
2390	0.66201	1.04458	0.08491	0.69119	1.32354	0.08107
2391	0.66241	1.04419	0.08452	0.69121	1.32339	0.08102
2392	0.66294	1.04416	0.08457	0.69130	1.32331	0.08097
2393	0.66344	1.04404	0.08486	0.69119	1.32360	0.08121
2394	0.66345	1.04387	0.08447	0.69117	1.32355	0.08118
2395	0.66360	1.04401	0.08424	0.69112	1.32330	0.08102
2396	0.66384	1.04386	0.08459	0.69116	1.32332	0.08096
2397	0.66371	1.04401	0.08432	0.69115	1.32333	0.08097
2398	0.66353	1.04384	0.08461	0.69112	1.32332	0.08100
2399	0.66340	1.04404	0.08436	0.69110	1.32338	0.08094
2400	0.66336	1.04398	0.08452	0.69109	1.32336	0.08094
2401	0.66310	1.04404	0.08451	0.69120	1.32326	0.08082
2402	0.66305	1.04419	0.08441	0.69118	1.32332	0.08086
2403	0.66298	1.04414	0.08441	0.69118	1.32329	0.08085
2404	0.66307	1.04408	0.08456	0.69117	1.32326	0.08083
2405	0.66308	1.04418	0.08427	0.69105	1.32358	0.08110
2406	0.66291	1.04397	0.08453	0.69111	1.32360	0.08110
2407	0.66280	1.04409	0.08428	0.69108	1.32338	0.08093
2408	0.66302	1.04436	0.08420	0.69117	1.32324	0.08082
2409	0.66290	1.04415	0.08417	0.69120	1.32330	0.08081
2410	0.66329	1.04395	0.08486	0.69117	1.32326	0.08083
2411	0.66339	1.04401	0.08488	0.69108	1.32335	0.08097
2412	0.66340	1.04416	0.08450	0.69107	1.32351	0.08117
2413	0.66346	1.04412	0.08450	0.69109	1.32336	0.08094
2414	0.66355	1.04401	0.08435	0.69108	1.32335	0.08097
2415	0.66360	1.04400	0.08431	0.69109	1.32352	0.08114
2416	0.66396	1.04389	0.08444	0.69107	1.32341	0.08108
2417	0.66432	1.04378	0.08420	0.69114	1.32292	0.08067
2418	0.66483	1.04344	0.08415	0.69100	1.32273	0.08049
2419	0.66524	1.04268	0.08437	0.69110	1.32251	0.07998
2420	0.66615	1.04230	0.08440	0.69090	1.32232	0.07989
2421	0.66701	1.04149	0.08400	0.69068	1.32191	0.07987
2422	0.66788	1.04133	0.08430	0.69048	1.32124	0.07972
2423	0.66882	1.04093	0.08411	0.69015	1.32078	0.07927
2424	0.67019	1.04046	0.08422	0.68991	1.31998	0.07930
2425	0.67167	1.03966	0.08352	0.68995	1.31963	0.07964
2426	0.67289	1.03922	0.08349	0.68992	1.31904	0.07936
2427	0.67457	1.03803	0.08331	0.69004	1.31806	0.07884
2428	0.67616	1.03766	0.08299	0.69039	1.31753	0.07889
2429	0.67803	1.03738	0.08324	0.69082	1.31722	0.07915
2430	0.67978	1.03650	0.08305	0.69124	1.31667	0.07921
2431	0.68121	1.03619	0.08303	0.69177	1.31632	0.07953
2432	0.68335	1.03491	0.08304	0.69215	1.31577	0.07947
2433	0.68578	1.03418	0.08244	0.69313	1.31512	0.07924
2434	0.68788	1.03402	0.08237	0.69412	1.31476	0.07915
2435	0.68960	1.03376	0.08272	0.69525	1.31357	0.07901
2436	0.69238	1.03284	0.08321	0.69657	1.31340	0.07972
2437	0.69513	1.03224	0.08319	0.69798	1.31334	0.07974
2438	0.69732	1.03170	0.08318	0.69952	1.31290	0.08016
2439	0.70046	1.03138	0.08359	0.70145	1.31196	0.07995
2440	0.70251	1.03112	0.08257	0.70412	1.31115	0.07972
2441	0.70548	1.03047	0.08254	0.70621	1.31121	0.07984
2442	0.70804	1.03040	0.08264	0.70864	1.31100	0.07988
2443	0.71100	1.03018	0.08280	0.71204	1.31056	0.07994
2444	0.71312	1.02997	0.08272	0.71456	1.30998	0.07966
2445	0.71676	1.02988	0.08241	0.71813	1.30960	0.07971
2446	0.71991	1.02884	0.08209	0.72154	1.30967	0.07975
2447	0.72307	1.02857	0.08258	0.72463	1.30904	0.07958
2448	0.72716	1.02783	0.08260	0.72822	1.30779	0.07994
2449	0.73023	1.02679	0.08342	0.73134	1.30753	0.07927
2450	0.73415	1.02612	0.08277	0.73441	1.30634	0.07875
2451	0.73786	1.02539	0.08317	0.73774	1.30556	0.07991
2452	0.74218	1.02451	0.08279	0.74109	1.30414	0.07909
2453	0.74598	1.02348	0.08300	0.74418	1.30352	0.07911
2454	0.74997	1.02229	0.08348	0.74666	1.30223	0.07864
2455	0.75401	1.02157	0.08371	0.74985	1.30149	0.07917
2456	0.75768	1.02104	0.08392	0.75234	1.30116	0.07931
2457	0.76162	1.02072	0.08473	0.75447	1.30044	0.07976
2458	0.76569	1.01997	0.08481	0.75775	1.30014	0.08087
2459	0.76909	1.01969	0.08510	0.76034	1.30033	0.08224
2460	0.77259	1.01918	0.08495	0.76224	1.29963	0.08280
2461	0.77515	1.01889	0.08598	0.76455	1.29885	0.08259
2462	0.77727	1.01834	0.08579	0.76641	1.29866	0.08215
2463	0.77924	1.01809	0.08492	0.76872	1.29826	0.08217
2464	0.78078	1.01827	0.08523	0.77032	1.29852	0.08176
2465	0.78246	1.01831	0.08497	0.77160	1.29845	0.08143
2466	0.78359	1.01838	0.08512	0.77263	1.29864	0.08179
2467	0.78419	1.01811	0.08518	0.77320	1.29843	0.08205
2468	0.78447	1.01788	0.08539	0.77312	1.29831	0.08198
2469	0.78412	1.01785	0.08515	0.77279	1.29821	0.08190
2470	0.78349	1.01792	0.08513	0.77210	1.29831	0.08168
2471	0.78254	1.01807	0.08491	0.77109	1.29816	0.08132
2472	0.78056	1.01798	0.08492	0.76956	1.29818	0.08105
2473	0.77902	1.01786	0.08491	0.76724	1.29761	0.08057
2474	0.77723	1.01784	0.08470	0.76558	1.29757	0.08074
2475	0.77483	1.01781	0.08464	0.76294	1.29807	0.08127
2476	0.77196	1.01728	0.08490	0.75938	1.29737	0.08100
2477	0.76927	1.01673	0.08470	0.75634	1.29704	0.08131
2478	0.76560	1.01658	0.08464	0.75221	1.29687	0.08079
2479	0.76202	1.01639	0.08501	0.74876	1.29627	0.08086
2480	0.75764	1.01575	0.08452	0.74386	1.29609	0.08080
2481	0.75376	1.01594	0.08446	0.73895	1.29570	0.08002
2482	0.74876	1.01522	0.08482	0.73377	1.29518	0.08019
2483	0.74412	1.01459	0.08454	0.72820	1.29456	0.08019
2484	0.73836	1.01422	0.08454	0.72176	1.29387	0.08031
2485	0.73314	1.01355	0.08440	0.71564	1.29363	0.08031
2486	0.72744	1.01290	0.08415	0.70891	1.29299	0.08015
2487	0.72132	1.01212	0.08434	0.70183	1.29195	0.08049
2488	0.71494	1.01137	0.08425	0.69423	1.29081	0.08036
2489	0.70768	1.01052	0.08407	0.68640	1.29036	0.08041
2490	0.70101	1.00990	0.08478	0.67880	1.28904	0.07980
2491	0.69329	1.00908	0.08408	0.67009	1.28844	0.08055
2492	0.68542	1.00775	0.08437	0.66161	1.28738	0.08045
2493	0.67769	1.00721	0.08389	0.65278	1.28620	0.08029
2494	0.66941	1.00609	0.08395	0.64281	1.28495	0.08057
2495	0.66041	1.00436	0.08451	0.63335	1.28388	0.07998
2496	0.65178	1.00385	0.08443	0.62337	1.28250	0.07986
2497	0.64267	1.00256	0.08486	0.61336	1.28154	0.08059
2498	0.63302	1.00125	0.08495	0.60293	1.27995	0.08115
2499	0.62365	0.99964	0.08407	0.59250	1.27881	0.08158
2500	0.61333	0.99851	0.08463	0.58144	1.27754	0.08139
2501	0.60330	0.99715	0.08420	0.57007	1.27613	0.08164
2502	0.59281	0.99529	0.08457	0.55933	1.27351	0.08148
2503	0.58190	0.99386	0.08481	0.54780	1.27275	0.08177
2504	0.57104	0.99315	0.08499	0.53618	1.27149	0.08169
2505	0.55944	0.99154	0.08504	0.52473	1.27008	0.08097
2506	0.54847	0.99070	0.08404	0.51304	1.26864	0.08056
2507	0.53638	0.98890	0.08418	0.50095	1.26769	0.08032
2508	0.52547	0.98734	0.08393	0.48934	1.26570	0.08116
2509	0.51357	0.98632	0.08351	0.47690	1.26426	0.08155
2510	0.50159	0.98461	0.08420	0.46517	1.26285	0.08138
2511	0.49009	0.98278	0.08364	0.45286	1.26088	0.08069
2512	0.47789	0.98112	0.08419	0.44092	1.25968	0.08161
2513	0.46648	0.97954	0.08360	0.42859	1.25767	0.08063
2514	0.45445	0.97851	0.08432	0.41640	1.25623	0.08119
2515	0.44250	0.97676	0.08400	0.40473	1.25504	0.08112
2516	0.43044	0.97511	0.08340	0.39249	1.25373	0.08101
2517	0.41788	0.97382	0.08343	0.38085	1.25205	0.08027
2518	0.40638	0.97216	0.08300	0.36970	1.25077	0.08123
2519	0.39432	0.97134	0.08350	0.35737	1.24971	0.08124
2520	0.38222	0.96990	0.08371	0.34622	1.24815	0.08111
2521	0.37053	0.96827	0.08344	0.33423	1.24746	0.08075
2522	0.35855	0.96714	0.08332	0.32330	1.24545	0.08068
2523	0.34773	0.96598	0.08401	0.31253	1.24470	0.08144
2524	0.33619	0.96499	0.08375	0.30135	1.24358	0.08146
2525	0.32521	0.96336	0.08351	0.29062	1.24213	0.08139
2526	0.31301	0.96237	0.08372	0.28021	1.24174	0.08154
2527	0.30310	0.96170	0.08335	0.27045	1.24041	0.08071
2528	0.29229	0.96075	0.08409	0.26007	1.23975	0.08145
2529	0.28167	0.95985	0.08314	0.25064	1.23868	0.08142
2530	0.27126	0.95918	0.08289	0.24142	1.23810	0.08162
2531	0.26052	0.95839	0.08342	0.23162	1.23738	0.08140
2532	0.25130	0.95801	0.08467	0.22264	1.23715	0.08134
2533	0.24085	0.95725	0.08393	0.21372	1.23672	0.08207
2534	0.23120	0.95688	0.08390	0.20553	1.23613	0.08168
2535	0.22186	0.95588	0.08383	0.19729	1.23587	0.08133
2536	0.21238	0.95594	0.08381	0.18922	1.23567	0.08187
2537	0.20330	0.95527	0.08375	0.18040	1.23523	0.08099
2538	0.19407	0.95499	0.08299	0.17342	1.23487	0.08082
2539	0.18556	0.95482	0.08325	0.16598	1.23481	0.08043
2540	0.17644	0.95505	0.08230	0.15873	1.23516	0.08073
2541	0.16757	0.95481	0.08264	0.15103	1.23535	0.08075
2542	0.15969	0.95485	0.08258	0.14448	1.23544	0.08124
2543	0.15097	0.95525	0.08361	0.13758	1.23629	0.08118
2544	0.14268	0.95568	0.08363	0.13098	1.23568	0.08159
2545	0.13543	0.95558	0.08305	0.12456	1.23654	0.08167
2546	0.12736	0.95602	0.08305	0.11839	1.23629	0.08093
2547	0.11942	0.95645	0.08324	0.11212	1.23706	0.08117
2548	0.11188	0.95711	0.08289	0.10668	1.23770	0.08134
2549	0.10482	0.95757	0.08251	0.10136	1.23865	0.08154
2550	0.09699	0.95858	0.08315	0.09566	1.23924	0.08166
2551	0.09004	0.95933	0.08360	0.09047	1.24031	0.08121
2552	0.08250	0.96008	0.08333	0.08528	1.24081	0.08116
2553	0.07601	0.96088	0.08265	0.08048	1.24138	0.08135
2554	0.06955	0.96144	0.08334	0.07564	1.24208	0.08070
2555	0.06259	0.96235	0.08232	0.07071	1.24345	0.08078
2556	0.05670	0.96352	0.08263	0.06634	1.24408	0.08077
2557	0.04983	0.96493	0.08335	0.06207	1.24545	0.08096
2558	0.04381	0.96538	0.08287	0.05808	1.24555	0.08181
2559	0.03852	0.96661	0.08350	0.05393	1.24644	0.08077
2560	0.03289	0.96731	0.08320	0.05025	1.24739	0.08121
2561	0.02772	0.96795	0.08371	0.04663	1.24789	0.08110
2562	0.02244	0.96896	0.08369	0.04335	1.24899	0.08112
2563	0.01807	0.96987	0.08348	0.03942	1.24987	0.08141
2564	0.01345	0.97120	0.08362	0.03638	1.25060	0.08112
2565	0.00878	0.97161	0.08397	0.03298	1.25151	0.08085
2566	0.00489	0.97267	0.08305	0.03074	1.25226	0.08070
2567	0.00086	0.97307	0.08353	0.02776	1.25281	0.08070
2568	-0.00328	0.97433	0.08335	0.02478	1.25381	0.08042
2569	-0.00629	0.97515	0.08340	0.02291	1.25430	0.08135
2570	-0.00974	0.97561	0.08324	0.02049	1.25517	0.08161
2571	-0.01299	0.97692	0.08332	0.01798	1.25562	0.08142
2572	-0.01615	0.97747	0.08270	0.01565	1.25622	0.08095
2573	-0.01953	0.97786	0.08295	0.01322	1.25671	0.08128
2574	-0.02248	0.97913	0.08314	0.01140	1.25736	0.08096
2575	-0.02472	0.97930	0.08279	0.00913	1.25800	0.08058
2576	-0.02819	0.98046	0.08264	0.00639	1.25916	0.08119
2577	-0.03090	0.98053	0.08204	0.00455	1.25921	0.08078
2578	-0.03357	0.98111	0.08319	0.00352	1.25940	0.08058
2579	-0.03615	0.98225	0.08274	0.00091	1.26059	0.08172
2580	-0.03897	0.98297	0.08263	-0.00069	1.26094	0.08124
2581	-0.04115	0.98331	0.08242	-0.00267	1.26148	0.08134
2582	-0.04383	0.98370	0.08329	-0.00481	1.26228	0.08137
2583	-0.04622	0.98444	0.08251	-0.00677	1.26287	0.08165
2584	-0.04874	0.98544	0.08254	-0.00820	1.26276	0.08105
2585	-0.05073	0.98557	0.08246	-0.01038	1.26299	0.08072
2586	-0.05257	0.98636	0.08280	-0.01130	1.26375	0.08160
2587	-0.05462	0.98663	0.08289	-0.01213	1.26417	0.08132
2588	-0.05642	0.98749	0.08312	-0.01388	1.26483	0.08076
2589	-0.05855	0.98824	0.08292	-0.01492	1.26508	0.08040
2590	-0.06000	0.98859	0.08327	-0.01559	1.26546	0.08023
2591	-0.06117	0.98919	0.08314	-0.01653	1.26592	0.08109
2592	-0.06203	0.98985	0.08401	-0.01680	1.26660	0.08104
2593	-0.06321	0.99026	0.08360	-0.01703	1.26705	0.08125
2594	-0.06394	0.99059	0.08362	-0.01698	1.26728	0.08114
2595	-0.06475	0.99131	0.08366	-0.01679	1.26747	0.08099
2596	-0.06494	0.99158	0.08355	-0.01601	1.26764	0.08092
2597	-0.06478	0.99181	0.08368	-0.01490	1.26769	0.08096
2598	-0.06427	0.99191	0.08307	-0.01345	1.26758	0.08063
2599	-0.06361	0.99209	0.08280	-0.01232	1.26771	0.08058
2600	-0.06256	0.99174	0.08292	-0.01079	1.26772	0.08060
2601	-0.06128	0.99188	0.08329	-0.00863	1.26737	0.08085
2602	-0.05953	0.99155	0.08309	-0.00585	1.26719	0.08050
2603	-0.05753	0.99146	0.08299	-0.00345	1.26687	0.08001
2604	-0.05559	0.99129	0.08235	-0.00043	1.26628	0.08002
2605	-0.05334	0.99087	0.08264	0.00187	1.26607	0.07974
2606	-0.04999	0.99027	0.08259	0.00562	1.26558	0.07968
2607	-0.04704	0.98963	0.08285	0.00922	1.26450	0.07885
2608	-0.04366	0.98895	0.08227	0.01356	1.26390	0.07922
2609	-0.03982	0.98839	0.08289	0.01747	1.26310	0.07907
2610	-0.03555	0.98723	0.08308	0.02182	1.26250	0.07871
2611	-0.03086	0.98602	0.08293	0.02629	1.26103	0.07922
2612	-0.02641	0.98493	0.08292	0.03067	1.25955	0.07914
2613	-0.02053	0.98356	0.08318	0.03648	1.25816	0.07864
2614	-0.01516	0.98179	0.08312	0.04123	1.25670	0.07904
2615	-0.00930	0.97995	0.08266	0.04672	1.25475	0.07928
2616	-0.00310	0.97774	0.08289	0.05204	1.25320	0.07945
2617	0.00413	0.97649	0.08281	0.05805	1.25109	0.07916
2618	0.01137	0.97354	0.08260	0.06369	1.24967	0.07988
2619	0.01843	0.97185	0.08295	0.06997	1.24749	0.08006
2620	0.02640	0.96942	0.08271	0.07609	1.24592	0.07960
2621	0.03420	0.96719	0.08331	0.08338	1.24370	0.07992
2622	0.04237	0.96466	0.08306	0.09013	1.24145	0.08025
2623	0.05137	0.96219	0.08267	0.09735	1.23900	0.08005
2624	0.06017	0.96003	0.08344	0.10500	1.23720	0.08026
2625	0.06903	0.95816	0.08278	0.11318	1.23531	0.08020
2626	0.07843	0.95533	0.08277	0.12118	1.23257	0.07961
2627	0.08900	0.95315	0.08354	0.12972	1.23066	0.08006
2628	0.09785	0.95090	0.08301	0.13794	1.22862	0.07961
2629	0.10818	0.94911	0.08305	0.14719	1.22708	0.07933
2630	0.11805	0.94671	0.08280	0.15663	1.22473	0.07975
2631	0.12846	0.94479	0.08315	0.16648	1.22290	0.07968
2632	0.13925	0.94231	0.08266	0.17542	1.22078	0.08001
2633	0.15013	0.93973	0.08255	0.18561	1.21851	0.07946
2634	0.16090	0.93807	0.08293	0.19607	1.21669	0.08023
2635	0.17226	0.93606	0.08278	0.20616	1.21429	0.08027
2636	0.18336	0.93335	0.08301	0.21661	1.21297	0.08107
2637	0.19462	0.93202	0.08428	0.22711	1.21105	0.08094
2638	0.20575	0.93023	0.08398	0.23809	1.20892	0.08135
2639	0.21700	0.92867	0.08408	0.24948	1.20722	0.08127
2640	0.22863	0.92688	0.08396	0.26064	1.20539	0.08171
2641	0.23992	0.92510	0.08384	0.27178	1.20310	0.08101
2642	0.25213	0.92298	0.08366	0.28374	1.20206	0.08024
2643	0.26399	0.92137	0.08453	0.29565	1.19996	0.08079
2644	0.27604	0.91942	0.08403	0.30772	1.19833	0.08131
2645	0.28829	0.91693	0.08290	0.31917	1.19664	0.08132
2646	0.30019	0.91561	0.08389	0.33163	1.19453	0.08029
2647	0.31268	0.91354	0.08302	0.34335	1.19285	0.07977
2648	0.32513	0.91199	0.08287	0.35503	1.19073	0.08049
2649	0.33764	0.90994	0.08298	0.36837	1.18852	0.07975
2650	0.34967	0.90785	0.08317	0.38014	1.18736	0.08014
2651	0.36239	0.90604	0.08319	0.39310	1.18471	0.07912
2652	0.37519	0.90426	0.08265	0.40477	1.18337	0.08013
2653	0.38817	0.90275	0.08362	0.41783	1.18188	0.08007
2654	0.40100	0.90106	0.08312	0.43002	1.17946	0.08099
2655	0.41392	0.89841	0.08402	0.44324	1.17777	0.08069
2656	0.42718	0.89688	0.08383	0.45558	1.17586	0.08111
2657	0.44009	0.89512	0.08454	0.46881	1.17394	0.08016
2658	0.45249	0.89288	0.08474	0.48127	1.17263	0.08173
2659	0.46578	0.89118	0.08439	0.49444	1.17043	0.08125
2660	0.47846	0.88966	0.08458	0.50698	1.16892	0.08131
2661	0.49147	0.88765	0.08520	0.51946	1.16686	0.08134
2662	0.50485	0.88554	0.08459	0.53259	1.16489	0.08083
2663	0.51780	0.88454	0.08472	0.54513	1.16300	0.08053
2664	0.53151	0.88255	0.08478	0.55852	1.16121	0.07992
2665	0.54496	0.88013	0.08495	0.57044	1.15937	0.07998
2666	0.55794	0.87814	0.08572	0.58336	1.15765	0.08136
2667	0.57219	0.87610	0.08563	0.59642	1.15591	0.08223
2668	0.58537	0.87412	0.08612	0.60929	1.15348	0.08221
2669	0.59903	0.87193	0.08590	0.62194	1.15198	0.08144
2670	0.61276	0.87021	0.08624	0.63515	1.14981	0.08143
2671	0.62593	0.86831	0.08666	0.64758	1.14803	0.08214
2672	0.63978	0.86618	0.08688	0.66059	1.14605	0.08294
2673	0.65366	0.86480	0.08691	0.67308	1.14403	0.08262
2674	0.66734	0.86243	0.08725	0.68522	1.14241	0.08258
2675	0.68117	0.86052	0.08737	0.69772	1.14038	0.08202
2676	0.69415	0.85833	0.08687	0.70982	1.13840	0.08165
2677	0.70811	0.85651	0.08689	0.72222	1.13708	0.08147
2678	0.72076	0.85532	0.08741	0.73376	1.13526	0.08201
2679	0.73387	0.85346	0.08795	0.74567	1.13371	0.08243
2680	0.74746	0.85162	0.08834	0.75726	1.13175	0.08276
2681	0.76014	0.84972	0.08786	0.76870	1.13028	0.08278
2682	0.77284	0.84793	0.08761	0.77966	1.12858	0.08240
2683	0.78569	0.84641	0.08725	0.79143	1.12701	0.08239
2684	0.79817	0.84490	0.08677	0.80227	1.12582	0.08245
2685	0.81072	0.84321	0.08701	0.81271	1.12404	0.08229
2686	0.82307	0.84198	0.08702	0.82341	1.12253	0.08282
2687	0.83536	0.84052	0.08644	0.83360	1.12098	0.08188
2688	0.84727	0.83900	0.08619	0.84364	1.12018	0.08213
2689	0.85951	0.83794	0.08502	0.85359	1.11874	0.08186
2690	0.87001	0.83699	0.08546	0.86367	1.11801	0.08193
2691	0.88089	0.83712	0.08625	0.87332	1.11707	0.08258
2692	0.89078	0.83586	0.08588	0.88211	1.11698	0.08221
2693	0.90097	0.83569	0.08561	0.89078	1.11689	0.08253
2694	0.91020	0.83520	0.08526	0.90048	1.11607	0.08163
2695	0.91935	0.83498	0.08562	0.90899	1.11590	0.08187
2696	0.92825	0.83480	0.08512	0.91682	1.11571	0.08233
2697	0.93646	0.83461	0.08509	0.92498	1.11561	0.08159
2698	0.94432	0.83468	0.08550	0.93239	1.11484	0.08133
2699	0.95176	0.83449	0.08527	0.93932	1.11506	0.08153
2700	0.95910	0.83451	0.08542	0.94595	1.11498	0.08231
2701	0.96521	0.83411	0.08552	0.95203	1.11469	0.08262
2702	0.97160	0.83354	0.08503	0.95766	1.11422	0.08217
2703	0.97718	0.83377	0.08486	0.96214	1.11390	0.08180
2704	0.98265	0.83358	0.08498	0.96680	1.11359	0.08226
2705	0.98729	0.83315	0.08511	0.97087	1.11359	0.08212
2706	0.99095	0.83307	0.08508	0.97454	1.11340	0.08201
2707	0.99420	0.83257	0.08471	0.97711	1.11300	0.08206
2708	0.99722	0.83243	0.08469	0.97961	1.11280	0.08217
2709	0.99947	0.83213	0.08469	0.98171	1.11205	0.08183
2710	1.00037	0.83175	0.08530	0.98273	1.11182	0.08180
2711	1.00155	0.83210	0.08479	0.98364	1.11183	0.08200
2712	1.00163	0.83208	0.08479	0.98373	1.11175	0.08196
2713	1.00128	0.83193	0.08471	0.98312	1.11143	0.08175
2714	0.99999	0.83174	0.08484	0.98220	1.11159	0.08150
2715	0.99926	0.83198	0.08439	0.98111	1.11209	0.08153
2716	0.99767	0.83202	0.08462	0.97921	1.11222	0.08175
2717	0.99510	0.83201	0.08445	0.97720	1.11212	0.08172
2718	0.99315	0.83215	0.08428	0.97503	1.11171	0.08117
2719	0.99035	0.83193	0.08436	0.97223	1.11188	0.08198
2720	0.98748	0.83180	0.08434	0.96900	1.11152	0.08123
2721	0.98391	0.83115	0.08428	0.96580	1.11132	0.08184
2722	0.98064	0.83122	0.08435	0.96184	1.11108	0.08136
2723	0.97659	0.83079	0.08480	0.95747	1.11091	0.08219
2724	0.97188	0.83083	0.08511	0.95383	1.11082	0.08270
2725	0.96775	0.83037	0.08491	0.94861	1.11063	0.08208
2726	0.96262	0.83068	0.08447	0.94330	1.11064	0.08165
2727	0.95687	0.83010	0.08421	0.93814	1.11024	0.08132
2728	0.95154	0.82963	0.08370	0.93244	1.10960	0.08109
2729	0.94560	0.82974	0.08462	0.92647	1.10961	0.08127
2730	0.93916	0.82957	0.08522	0.91997	1.10936	0.08154
2731	0.93232	0.82959	0.08444	0.91438	1.10923	0.08192
2732	0.92496	0.82885	0.08416	0.90740	1.10926	0.08208
2733	0.91774	0.82865	0.08450	0.90005	1.10923	0.08151
2734	0.91005	0.82868	0.08535	0.89235	1.10887	0.08273
2735	0.90272	0.82863	0.08528	0.88466	1.10885	0.08257
2736	0.89370	0.82893	0.08539	0.87718	1.10862	0.08280
2737	0.88588	0.82802	0.08543	0.86847	1.10836	0.08189
2738	0.87731	0.82809	0.08554	0.86044	1.10850	0.08196
2739	0.86870	0.82855	0.08537	0.85187	1.10855	0.08148
2740	0.85990	0.82788	0.08574	0.84328	1.10829	0.08196
2741	0.85047	0.82818	0.08610	0.83323	1.10749	0.08240
2742	0.84087	0.82742	0.08577	0.82464	1.10785	0.08233
2743	0.83148	0.82767	0.08559	0.81530	1.10760	0.08216
2744	0.82170	0.82701	0.08689	0.80536	1.10747	0.08298
2745	0.81236	0.82678	0.08674	0.79616	1.10669	0.08322
2746	0.80244	0.82672	0.08657	0.78582	1.10668	0.08251
2747	0.79233	0.82622	0.08662	0.77591	1.10657	0.08179
2748	0.78312	0.82591	0.08657	0.76583	1.10576	0.08185
2749	0.77323	0.82530	0.08649	0.75540	1.10505	0.08178
2750	0.76292	0.82440	0.08720	0.74449	1.10431	0.08196
2751	0.75313	0.82353	0.08752	0.73425	1.10370	0.08273
2752	0.74298	0.82263	0.08752	0.72341	1.10223	0.08322
2753	0.73385	0.82132	0.08736	0.71211	1.10142	0.08279
2754	0.72392	0.82014	0.08693	0.70111	1.09974	0.08245
2755	0.71421	0.81874	0.08623	0.69008	1.09884	0.08169
2756	0.70409	0.81791	0.08584	0.67858	1.09745	0.08093
2757	0.69402	0.81672	0.08550	0.66775	1.09596	0.08109
2758	0.68470	0.81571	0.08594	0.65661	1.09501	0.08177
2759	0.67490	0.81428	0.08685	0.64529	1.09346	0.08302
2760	0.66592	0.81208	0.08708	0.63437	1.09190	0.08359
2761	0.65587	0.81157	0.08758	0.62298	1.09009	0.08313
2762	0.64627	0.80981	0.08716	0.61164	1.08866	0.08288
2763	0.63609	0.80862	0.08624	0.60067	1.08700	0.08184
2764	0.62645	0.80724	0.08609	0.59081	1.08569	0.08120
2765	0.61592	0.80593	0.08584	0.57899	1.08470	0.08163
2766	0.60617	0.80471	0.08626	0.56929	1.08275	0.08170
2767	0.59574	0.80363	0.08605	0.55801	1.08203	0.08245
2768	0.58584	0.80258	0.08628	0.54861	1.08060	0.08320
2769	0.57554	0.80106	0.08594	0.53694	1.07900	0.08195
2770	0.56525	0.79952	0.08581	0.52673	1.07784	0.08163
2771	0.55519	0.79836	0.08536	0.51636	1.07661	0.08209
2772	0.54540	0.79687	0.08571	0.50618	1.07543	0.08170
2773	0.53491	0.79587	0.08559	0.49615	1.07343	0.08170
2774	0.52514	0.79465	0.08566	0.48462	1.07266	0.08194
2775	0.51572	0.79287	0.08526	0.47488	1.07077	0.08215
2776	0.50556	0.79140	0.08501	0.46395	1.06925	0.08210
2777	0.49672	0.79003	0.08438	0.45331	1.06670	0.08098
2778	0.48666	0.78779	0.08565	0.44282	1.06534	0.08179
2779	0.47706	0.78600	0.08555	0.43236	1.06375	0.08114
2780	0.46800	0.78436	0.08555	0.42122	1.06122	0.08090
2781	0.45864	0.78233	0.08520	0.41020	1.05854	0.08088
