	Z:\Vacuum\Pilot Testing\Test_Aug11\FV_empty.c3d	Z:\Vacuum\Pilot Testing\Test_Aug11\FV_empty.c3d	Z:\Vacuum\Pilot Testing\Test_Aug11\FV_empty.c3d	Z:\Vacuum\Pilot Testing\Test_Aug11\FV_empty.c3d	Z:\Vacuum\Pilot Testing\Test_Aug11\FV_empty.c3d	Z:\Vacuum\Pilot Testing\Test_Aug11\FV_empty.c3d
	FVHL	FVHL	FVHL	FVHR	FVHR	FVHR
	TARGET	TARGET	TARGET	TARGET	TARGET	TARGET
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	Y	Z	X	Y	Z
4494	1.86341	2.06519	0.08096	2.13530	1.98620	0.07455
4495	1.86483	2.06967	0.08104	2.13706	1.99094	0.07438
4496	1.86726	2.07451	0.08150	2.13914	1.99614	0.07356
4497	1.86848	2.07993	0.08127	2.14113	2.00180	0.07353
4498	1.87035	2.08478	0.08113	2.14293	2.00718	0.07407
4499	1.87216	2.09013	0.08158	2.14501	2.01300	0.07396
4500	1.87340	2.09619	0.08206	2.14630	2.01963	0.07360
4501	1.87566	2.10176	0.08097	2.14820	2.02607	0.07324
4502	1.87774	2.10747	0.08113	2.15078	2.03267	0.07343
4503	1.87937	2.11350	0.08114	2.15286	2.03981	0.07351
4504	1.88150	2.11958	0.08115	2.15554	2.04649	0.07389
4505	1.88375	2.12621	0.08146	2.15742	2.05342	0.07381
4506	1.88593	2.13322	0.08133	2.15955	2.06031	0.07379
4507	1.88836	2.14040	0.08098	2.16194	2.06792	0.07367
4508	1.89036	2.14724	0.08055	2.16450	2.07574	0.07358
4509	1.89263	2.15442	0.08107	2.16705	2.08319	0.07350
4510	1.89499	2.16142	0.08125	2.16921	2.09098	0.07386
4511	1.89744	2.16893	0.08182	2.17161	2.09963	0.07420
4512	1.90001	2.17652	0.08133	2.17444	2.10768	0.07395
4513	1.90227	2.18440	0.08172	2.17680	2.11563	0.07412
4514	1.90445	2.19216	0.08132	2.17977	2.12426	0.07419
4515	1.90720	2.20000	0.08124	2.18248	2.13268	0.07338
4516	1.91030	2.20838	0.08112	2.18491	2.14098	0.07335
4517	1.91230	2.21640	0.08114	2.18767	2.15015	0.07378
4518	1.91471	2.22480	0.08161	2.19060	2.15911	0.07391
4519	1.91705	2.23283	0.08108	2.19330	2.16819	0.07433
4520	1.91969	2.24123	0.08113	2.19544	2.17764	0.07478
4521	1.92166	2.24995	0.08127	2.19813	2.18709	0.07447
4522	1.92411	2.25859	0.08106	2.20073	2.19678	0.07404
4523	1.92630	2.26698	0.08137	2.20341	2.20663	0.07477
4524	1.92867	2.27551	0.08172	2.20561	2.21623	0.07515
4525	1.93118	2.28424	0.08179	2.20820	2.22653	0.07569
4526	1.93283	2.29324	0.08135	2.21043	2.23630	0.07553
4527	1.93488	2.30239	0.08119	2.21235	2.24630	0.07597
4528	1.93722	2.31106	0.08086	2.21519	2.25661	0.07469
4529	1.93939	2.31995	0.08075	2.21777	2.26718	0.07455
4530	1.94158	2.32930	0.08103	2.21990	2.27769	0.07469
4531	1.94344	2.33849	0.08093	2.22212	2.28782	0.07421
4532	1.94573	2.34769	0.08055	2.22437	2.29821	0.07432
4533	1.94784	2.35667	0.08006	2.22657	2.30852	0.07354
4534	1.94980	2.36623	0.07997	2.22925	2.31959	0.07351
4535	1.95149	2.37579	0.08024	2.23180	2.33004	0.07323
4536	1.95434	2.38497	0.08012	2.23428	2.34039	0.07377
4537	1.95585	2.39440	0.07996	2.23562	2.35045	0.07363
4538	1.95814	2.40398	0.07987	2.23760	2.36129	0.07388
4539	1.96036	2.41389	0.07996	2.24037	2.37184	0.07348
4540	1.96254	2.42355	0.08010	2.24282	2.38296	0.07324
4541	1.96467	2.43354	0.08032	2.24506	2.39337	0.07220
4542	1.96676	2.44298	0.08004	2.24730	2.40381	0.07297
4543	1.96875	2.45294	0.08023	2.24931	2.41455	0.07314
4544	1.97125	2.46284	0.07997	2.25105	2.42512	0.07306
4545	1.97287	2.47284	0.07979	2.25359	2.43615	0.07281
4546	1.97494	2.48281	0.07920	2.25584	2.44683	0.07266
4547	1.97683	2.49258	0.07971	2.25740	2.45721	0.07322
4548	1.97822	2.50228	0.07966	2.25932	2.46854	0.07224
4549	1.97999	2.51265	0.07925	2.26117	2.47904	0.07280
4550	1.98208	2.52244	0.07924	2.26325	2.49002	0.07253
4551	1.98387	2.53250	0.07959	2.26559	2.50165	0.07296
4552	1.98594	2.54269	0.07938	2.26746	2.51266	0.07293
4553	1.98737	2.55316	0.07993	2.26931	2.52323	0.07313
4554	1.98877	2.56329	0.08005	2.27031	2.53462	0.07360
4555	1.99089	2.57363	0.07997	2.27232	2.54606	0.07301
4556	1.99212	2.58331	0.07990	2.27402	2.55748	0.07373
4557	1.99393	2.59326	0.07967	2.27603	2.56846	0.07342
4558	1.99559	2.60353	0.08005	2.27682	2.57957	0.07328
4559	1.99712	2.61352	0.07971	2.27914	2.59113	0.07313
4560	1.99805	2.62408	0.07920	2.28079	2.60219	0.07268
4561	1.99958	2.63365	0.07988	2.28180	2.61416	0.07249
4562	2.00061	2.64391	0.08068	2.28417	2.62525	0.07315
4563	2.00206	2.65360	0.08043	2.28424	2.63614	0.07354
4564	2.00326	2.66329	0.08043	2.28562	2.64747	0.07359
4565	2.00421	2.67279	0.07977	2.28636	2.65850	0.07398
4566	2.00531	2.68295	0.07987	2.28773	2.66964	0.07270
4567	2.00570	2.69216	0.07949	2.28904	2.68003	0.07260
4568	2.00742	2.70198	0.07977	2.29023	2.69167	0.07138
4569	2.00811	2.71127	0.07943	2.29099	2.70283	0.07187
4570	2.00897	2.72057	0.07862	2.29131	2.71309	0.07240
4571	2.01002	2.72971	0.07982	2.29281	2.72273	0.07227
4572	2.01030	2.73879	0.07961	2.29418	2.73286	0.07250
4573	2.01085	2.74764	0.07923	2.29505	2.74296	0.07195
4574	2.01196	2.75644	0.07973	2.29555	2.75288	0.07132
4575	2.01280	2.76496	0.07920	2.29548	2.76259	0.07219
4576	2.01466	2.77326	0.07901	2.29707	2.77169	0.07224
4577	2.01546	2.78237	0.07950	2.29767	2.78034	0.07238
4578	2.01626	2.79111	0.07889	2.29885	2.78920	0.07221
4579	2.01832	2.79848	0.07878	2.30004	2.79724	0.07249
4580	2.01853	2.80688	0.07905	2.30106	2.80604	0.07149
4581	2.01852	2.81502	0.07835	2.30190	2.81461	0.07100
4582	2.01993	2.82242	0.07851	2.30200	2.82223	0.07162
4583	2.02073	2.83044	0.07902	2.30181	2.82993	0.07119
4584	2.02119	2.83776	0.07883	2.30242	2.83764	0.07150
4585	2.02139	2.84528	0.07849	2.30329	2.84503	0.07204
4586	2.02316	2.85168	0.07829	2.30574	2.85235	0.07151
4587	2.02319	2.85913	0.07840	2.30631	2.85945	0.07076
4588	2.02457	2.86599	0.07779	2.30695	2.86579	0.07049
4589	2.02543	2.87178	0.07813	2.30663	2.87211	0.07088
4590	2.02647	2.87873	0.07774	2.30747	2.87787	0.07055
4591	2.02683	2.88392	0.07810	2.30928	2.88357	0.06976
4592	2.02596	2.89023	0.07926	2.30988	2.88948	0.07032
4593	2.02812	2.89498	0.07828	2.31055	2.89514	0.07039
4594	2.02760	2.90007	0.07869	2.30937	2.90012	0.07076
4595	2.02798	2.90534	0.07802	2.31063	2.90479	0.07077
4596	2.02800	2.90896	0.07774	2.31065	2.90989	0.07048
4597	2.02900	2.91243	0.07698	2.31187	2.91417	0.07024
4598	2.02886	2.91657	0.07751	2.31142	2.91789	0.07054
4599	2.02932	2.91984	0.07787	2.31191	2.92197	0.07027
4600	2.03012	2.92279	0.07749	2.31172	2.92490	0.07094
4601	2.03051	2.92594	0.07795	2.31186	2.92756	0.07081
4602	2.02969	2.92813	0.07814	2.31259	2.93058	0.07019
4603	2.02981	2.93073	0.07817	2.31252	2.93278	0.07068
4604	2.02901	2.93295	0.07940	2.31242	2.93458	0.07131
4605	2.02990	2.93447	0.07883	2.31255	2.93622	0.07113
4606	2.03075	2.93551	0.07817	2.31345	2.93748	0.07026
4607	2.03119	2.93666	0.07822	2.31364	2.93846	0.07038
4608	2.03165	2.93742	0.07819	2.31364	2.93937	0.07078
4609	2.03179	2.93741	0.07804	2.31468	2.94013	0.07071
4610	2.03185	2.93777	0.07789	2.31461	2.94057	0.07071
4611	2.03191	2.93785	0.07782	2.31480	2.94074	0.07039
4612	2.03197	2.93777	0.07785	2.31467	2.94074	0.07052
4613	2.03178	2.93739	0.07808	2.31454	2.94050	0.07077
4614	2.03166	2.93747	0.07818	2.31380	2.93957	0.07093
4615	2.03156	2.93687	0.07820	2.31349	2.93898	0.07080
4616	2.03092	2.93649	0.07817	2.31377	2.93833	0.07048
4617	2.03097	2.93557	0.07836	2.31265	2.93692	0.07091
4618	2.03034	2.93464	0.07880	2.31268	2.93579	0.07113
4619	2.03001	2.93404	0.07910	2.31268	2.93418	0.07136
4620	2.03036	2.93283	0.07910	2.31362	2.93281	0.07139
4621	2.03147	2.93134	0.07908	2.31392	2.93092	0.07109
4622	2.03170	2.92983	0.07852	2.31428	2.92839	0.07123
4623	2.03155	2.92789	0.07830	2.31529	2.92667	0.07087
4624	2.03242	2.92623	0.07750	2.31453	2.92402	0.07114
4625	2.03142	2.92474	0.07837	2.31328	2.92103	0.07094
4626	2.03240	2.92297	0.07786	2.31409	2.91797	0.07105
4627	2.03332	2.92068	0.07806	2.31619	2.91448	0.07125
4628	2.03310	2.91869	0.07872	2.31578	2.91048	0.07142
4629	2.03436	2.91595	0.07787	2.31668	2.90752	0.07177
4630	2.03366	2.91320	0.07817	2.31750	2.90333	0.07084
4631	2.03400	2.91022	0.07811	2.31621	2.89968	0.07149
4632	2.03448	2.90698	0.07803	2.31692	2.89498	0.07082
4633	2.03445	2.90398	0.07860	2.31857	2.89017	0.07083
4634	2.03522	2.89999	0.07848	2.31817	2.88566	0.07130
4635	2.03540	2.89608	0.07794	2.31686	2.88146	0.07122
4636	2.03584	2.89195	0.07828	2.31757	2.87553	0.07028
4637	2.03419	2.88785	0.07923	2.31804	2.87007	0.07124
4638	2.03481	2.88268	0.07859	2.31688	2.86355	0.07100
4639	2.03495	2.87746	0.07827	2.31687	2.85709	0.07084
4640	2.03516	2.87224	0.07860	2.31649	2.85186	0.07075
4641	2.03407	2.86641	0.07827	2.31580	2.84682	0.07163
4642	2.03215	2.86086	0.07862	2.31506	2.83960	0.07155
4643	2.03345	2.85389	0.07817	2.31489	2.83292	0.07141
4644	2.03205	2.84783	0.07904	2.31342	2.82624	0.07123
4645	2.03062	2.84150	0.07901	2.31205	2.81907	0.07162
4646	2.03050	2.83325	0.07783	2.31280	2.81073	0.07153
4647	2.02927	2.82655	0.07803	2.31136	2.80295	0.07093
4648	2.02832	2.81857	0.07857	2.30986	2.79570	0.07042
4649	2.02825	2.81021	0.07788	2.30934	2.78786	0.07080
4650	2.02633	2.80213	0.07849	2.30845	2.77953	0.07152
4651	2.02571	2.79325	0.07831	2.30700	2.77132	0.07079
4652	2.02524	2.78437	0.07812	2.30607	2.76277	0.07032
4653	2.02372	2.77536	0.07814	2.30565	2.75353	0.07005
4654	2.02245	2.76624	0.07933	2.30391	2.74523	0.07093
4655	2.02073	2.75611	0.07858	2.30202	2.73576	0.07135
4656	2.01962	2.74683	0.07865	2.30182	2.72640	0.07105
4657	2.01840	2.73635	0.07853	2.29971	2.71749	0.07096
4658	2.01693	2.72572	0.07838	2.29853	2.70777	0.07080
4659	2.01488	2.71525	0.07863	2.29768	2.69795	0.07150
4660	2.01355	2.70431	0.07898	2.29529	2.68902	0.07184
4661	2.01246	2.69340	0.07870	2.29429	2.67804	0.07211
4662	2.01130	2.68275	0.07889	2.29315	2.66838	0.07129
4663	2.00998	2.67168	0.07899	2.29279	2.65697	0.07173
4664	2.00865	2.66011	0.07962	2.29131	2.64674	0.07164
4665	2.00745	2.64887	0.07955	2.29019	2.63497	0.07271
4666	2.00657	2.63780	0.08019	2.28961	2.62358	0.07234
4667	2.00573	2.62532	0.07945	2.28783	2.61283	0.07449
4668	2.00430	2.61429	0.07990	2.28633	2.60169	0.07329
4669	2.00326	2.60210	0.07918	2.28611	2.58943	0.07217
4670	2.00232	2.59024	0.07951	2.28542	2.57838	0.07232
4671	2.00111	2.57888	0.07925	2.28407	2.56735	0.07202
4672	1.99976	2.56682	0.08001	2.28258	2.55629	0.07311
4673	1.99847	2.55512	0.08062	2.28146	2.54423	0.07338
4674	1.99733	2.54267	0.08000	2.28026	2.53295	0.07369
4675	1.99580	2.53099	0.07970	2.27930	2.52082	0.07355
4676	1.99498	2.51902	0.08023	2.27826	2.50993	0.07313
4677	1.99359	2.50675	0.08001	2.27706	2.49971	0.07260
4678	1.99269	2.49472	0.07996	2.27569	2.48829	0.07284
4679	1.99129	2.48254	0.08001	2.27375	2.47795	0.07389
4680	1.98989	2.47031	0.08042	2.27301	2.46732	0.07361
4681	1.98828	2.45851	0.08075	2.27104	2.45639	0.07416
4682	1.98693	2.44633	0.08047	2.27031	2.44605	0.07366
4683	1.98577	2.43504	0.08063	2.26860	2.43585	0.07300
4684	1.98456	2.42309	0.08054	2.26771	2.42609	0.07349
4685	1.98338	2.41143	0.08087	2.26643	2.41621	0.07317
4686	1.98220	2.39981	0.08024	2.26479	2.40658	0.07283
4687	1.98112	2.38844	0.07973	2.26373	2.39735	0.07253
4688	1.97990	2.37701	0.08027	2.26290	2.38803	0.07291
4689	1.97888	2.36578	0.08060	2.26158	2.37931	0.07400
4690	1.97836	2.35492	0.08095	2.26132	2.37066	0.07367
4691	1.97698	2.34467	0.08063	2.25983	2.36169	0.07379
4692	1.97662	2.33413	0.08128	2.25887	2.35327	0.07382
4693	1.97607	2.32460	0.08095	2.25843	2.34593	0.07336
4694	1.97553	2.31454	0.08112	2.25772	2.33908	0.07429
4695	1.97503	2.30536	0.08144	2.25668	2.33153	0.07481
4696	1.97449	2.29576	0.08133	2.25551	2.32432	0.07446
4697	1.97363	2.28749	0.08144	2.25493	2.31763	0.07390
4698	1.97306	2.27960	0.08179	2.25400	2.31100	0.07377
4699	1.97314	2.27142	0.08156	2.25414	2.30532	0.07409
4700	1.97264	2.26412	0.08183	2.25395	2.30030	0.07396
4701	1.97243	2.25653	0.08250	2.25331	2.29532	0.07472
4702	1.97207	2.24951	0.08229	2.25217	2.29083	0.07525
4703	1.97207	2.24342	0.08259	2.25155	2.28657	0.07563
4704	1.97124	2.23721	0.08287	2.25037	2.28225	0.07624
4705	1.97130	2.23181	0.08221	2.24983	2.27831	0.07543
4706	1.97069	2.22657	0.08217	2.24907	2.27584	0.07547
4707	1.97052	2.22215	0.08201	2.24852	2.27336	0.07538
4708	1.96986	2.21800	0.08250	2.24835	2.27175	0.07517
4709	1.97008	2.21406	0.08284	2.24765	2.26979	0.07531
4710	1.96942	2.21082	0.08267	2.24676	2.26824	0.07606
4711	1.96943	2.20781	0.08251	2.24598	2.26715	0.07556
4712	1.96958	2.20559	0.08244	2.24531	2.26650	0.07553
4713	1.96882	2.20351	0.08291	2.24497	2.26614	0.07547
4714	1.96865	2.20259	0.08303	2.24477	2.26613	0.07542
4715	1.96811	2.20188	0.08289	2.24393	2.26704	0.07470
4716	1.96781	2.20161	0.08298	2.24323	2.26785	0.07499
4717	1.96779	2.20160	0.08312	2.24251	2.26862	0.07481
4718	1.96706	2.20187	0.08280	2.24180	2.26996	0.07470
4719	1.96680	2.20210	0.08267	2.24118	2.27140	0.07453
4720	1.96631	2.20282	0.08248	2.24030	2.27339	0.07445
4721	1.96566	2.20373	0.08217	2.23962	2.27568	0.07425
4722	1.96477	2.20524	0.08233	2.23789	2.27835	0.07407
4723	1.96419	2.20647	0.08222	2.23749	2.28119	0.07364
4724	1.96341	2.20786	0.08222	2.23584	2.28399	0.07399
4725	1.96238	2.20955	0.08186	2.23470	2.28693	0.07421
4726	1.96139	2.21137	0.08207	2.23317	2.29057	0.07460
4727	1.96056	2.21348	0.08195	2.23190	2.29393	0.07474
4728	1.95940	2.21576	0.08189	2.23011	2.29798	0.07394
4729	1.95779	2.21771	0.08209	2.22828	2.30188	0.07370
4730	1.95653	2.22015	0.08179	2.22611	2.30606	0.07389
4731	1.95555	2.22275	0.08152	2.22381	2.31117	0.07350
4732	1.95359	2.22588	0.08158	2.22207	2.31637	0.07283
4733	1.95226	2.22853	0.08147	2.21950	2.32073	0.07311
4734	1.95080	2.23130	0.08129	2.21725	2.32626	0.07302
4735	1.94895	2.23449	0.08164	2.21504	2.33184	0.07322
4736	1.94735	2.23783	0.08137	2.21209	2.33779	0.07363
4737	1.94499	2.24094	0.08151	2.20896	2.34341	0.07317
4738	1.94321	2.24418	0.08116	2.20622	2.34942	0.07355
4739	1.94108	2.24783	0.08157	2.20242	2.35559	0.07316
4740	1.93877	2.25117	0.08086	2.19929	2.36209	0.07235
4741	1.93643	2.25511	0.08053	2.19606	2.36878	0.07240
4742	1.93419	2.25937	0.08139	2.19204	2.37545	0.07267
4743	1.93163	2.26251	0.08120	2.18802	2.38233	0.07236
4744	1.92876	2.26609	0.08104	2.18392	2.38928	0.07258
4745	1.92639	2.26909	0.08064	2.17938	2.39613	0.07300
4746	1.92326	2.27385	0.08016	2.17437	2.40342	0.07231
4747	1.92039	2.27768	0.08033	2.17035	2.41100	0.07215
4748	1.91741	2.28187	0.08080	2.16557	2.41823	0.07165
4749	1.91443	2.28559	0.08060	2.16027	2.42583	0.07229
4750	1.91144	2.28934	0.07993	2.15541	2.43254	0.07219
4751	1.90785	2.29369	0.08000	2.15007	2.43991	0.07234
4752	1.90451	2.29742	0.07978	2.14435	2.44731	0.07245
4753	1.90100	2.30190	0.07974	2.13937	2.45504	0.07219
4754	1.89748	2.30663	0.08040	2.13271	2.46301	0.07237
4755	1.89377	2.31087	0.08088	2.12704	2.47041	0.07224
4756	1.89016	2.31559	0.08022	2.12158	2.47735	0.07246
4757	1.88552	2.32019	0.08021	2.11560	2.48483	0.07174
4758	1.88169	2.32516	0.07977	2.10940	2.49298	0.07226
4759	1.87783	2.32956	0.07983	2.10348	2.49983	0.07143
4760	1.87369	2.33494	0.08007	2.09799	2.50739	0.07173
4761	1.86925	2.34000	0.07978	2.09139	2.51528	0.07179
4762	1.86469	2.34566	0.08008	2.08460	2.52273	0.07145
4763	1.86001	2.35106	0.07994	2.07839	2.53056	0.07135
4764	1.85512	2.35623	0.08008	2.07199	2.53820	0.07181
4765	1.85029	2.36177	0.07975	2.06484	2.54556	0.07209
4766	1.84578	2.36740	0.07963	2.05919	2.55282	0.07148
4767	1.84068	2.37362	0.07978	2.05269	2.56026	0.07143
4768	1.83538	2.37928	0.07970	2.04624	2.56772	0.07111
4769	1.83033	2.38523	0.07946	2.03975	2.57544	0.07177
4770	1.82489	2.39165	0.07971	2.03374	2.58293	0.07198
4771	1.81974	2.39801	0.07983	2.02724	2.59026	0.07203
4772	1.81425	2.40482	0.07983	2.02056	2.59789	0.07235
4773	1.80872	2.41123	0.07986	2.01472	2.60503	0.07186
4774	1.80308	2.41812	0.07955	2.00864	2.61246	0.07203
4775	1.79761	2.42595	0.07979	2.00311	2.62010	0.07157
4776	1.79206	2.43346	0.07941	1.99683	2.62731	0.07179
4777	1.78640	2.44137	0.07999	1.99158	2.63510	0.07177
4778	1.78028	2.44895	0.07967	1.98646	2.64224	0.07217
4779	1.77475	2.45667	0.07963	1.98144	2.65010	0.07152
4780	1.76949	2.46523	0.07953	1.97653	2.65707	0.07198
4781	1.76351	2.47312	0.07951	1.97176	2.66485	0.07156
4782	1.75791	2.48194	0.07915	1.96563	2.67270	0.07274
4783	1.75217	2.49017	0.07884	1.96132	2.68010	0.07129
4784	1.74659	2.49915	0.07903	1.95638	2.68796	0.07242
4785	1.74092	2.50758	0.07879	1.95226	2.69536	0.07196
4786	1.73536	2.51702	0.07916	1.94817	2.70265	0.07191
4787	1.72994	2.52611	0.07910	1.94450	2.70991	0.07159
4788	1.72443	2.53556	0.07934	1.94073	2.71738	0.07171
4789	1.71936	2.54477	0.07923	1.93658	2.72474	0.07190
4790	1.71397	2.55462	0.07873	1.93355	2.73217	0.07180
4791	1.70880	2.56447	0.07911	1.93027	2.73963	0.07148
4792	1.70365	2.57416	0.07900	1.92728	2.74711	0.07173
4793	1.69874	2.58357	0.07894	1.92371	2.75487	0.07147
4794	1.69366	2.59387	0.07883	1.92124	2.76172	0.07145
4795	1.68926	2.60379	0.07866	1.91828	2.76929	0.07129
4796	1.68515	2.61419	0.07858	1.91578	2.77641	0.07053
4797	1.68008	2.62451	0.07889	1.91300	2.78407	0.07127
4798	1.67632	2.63465	0.07900	1.91121	2.79091	0.07014
4799	1.67177	2.64497	0.07892	1.90926	2.79827	0.07115
4800	1.66796	2.65521	0.07996	1.90759	2.80507	0.07080
4801	1.66477	2.66542	0.07906	1.90606	2.81209	0.07179
4802	1.66087	2.67629	0.07985	1.90477	2.81914	0.07112
4803	1.65724	2.68562	0.07920	1.90335	2.82574	0.07069
4804	1.65424	2.69625	0.07906	1.90173	2.83335	0.07096
4805	1.65069	2.70684	0.07939	1.89996	2.83990	0.07110
4806	1.64805	2.71678	0.07985	1.89921	2.84613	0.07040
4807	1.64573	2.72670	0.07902	1.89827	2.85276	0.07072
4808	1.64363	2.73559	0.07847	1.89792	2.85835	0.07025
4809	1.64107	2.74558	0.07911	1.89796	2.86430	0.07012
4810	1.63943	2.75486	0.07895	1.89746	2.87011	0.07024
4811	1.63764	2.76465	0.07900	1.89680	2.87583	0.07084
4812	1.63534	2.77371	0.07934	1.89741	2.88127	0.07064
4813	1.63392	2.78356	0.07985	1.89665	2.88675	0.07058
4814	1.63314	2.79133	0.07866	1.89696	2.89169	0.07032
4815	1.63188	2.80019	0.07911	1.89746	2.89635	0.07057
4816	1.63120	2.80789	0.07924	1.89785	2.90123	0.07058
4817	1.63082	2.81684	0.07957	1.89897	2.90514	0.07041
4818	1.62958	2.82413	0.08019	1.89944	2.90939	0.07053
4819	1.62987	2.83093	0.07897	1.90040	2.91321	0.07010
4820	1.62915	2.83862	0.07897	1.90104	2.91717	0.06981
4821	1.62914	2.84568	0.07920	1.90129	2.92140	0.07005
4822	1.62894	2.85282	0.07982	1.90281	2.92417	0.07027
4823	1.62932	2.85846	0.07891	1.90423	2.92719	0.06994
4824	1.62926	2.86471	0.07902	1.90319	2.93053	0.07166
4825	1.62918	2.87078	0.07963	1.90513	2.93291	0.07027
4826	1.62954	2.87690	0.08007	1.90634	2.93605	0.07028
4827	1.63009	2.88151	0.07924	1.90717	2.93831	0.07016
4828	1.63000	2.88675	0.07949	1.90790	2.94154	0.07120
4829	1.63065	2.89201	0.07954	1.90786	2.94316	0.07182
4830	1.63131	2.89653	0.07928	1.91010	2.94547	0.07018
4831	1.63183	2.90216	0.07989	1.91150	2.94729	0.06999
4832	1.63255	2.90561	0.07877	1.91166	2.94924	0.07039
4833	1.63287	2.91022	0.07908	1.91202	2.95167	0.07081
4834	1.63280	2.91445	0.08019	1.91305	2.95368	0.07077
4835	1.63329	2.91848	0.07999	1.91383	2.95516	0.07076
4836	1.63394	2.92209	0.08004	1.91500	2.95705	0.07022
4837	1.63508	2.92583	0.07923	1.91522	2.95935	0.07064
4838	1.63544	2.92959	0.07901	1.91690	2.96022	0.07032
4839	1.63579	2.93304	0.07927	1.91656	2.96155	0.07112
4840	1.63689	2.93559	0.07876	1.91745	2.96294	0.07092
4841	1.63768	2.93864	0.07882	1.91817	2.96438	0.07053
4842	1.63853	2.94191	0.07861	1.91884	2.96555	0.07061
4843	1.63869	2.94464	0.07814	1.91912	2.96637	0.07070
4844	1.63886	2.94768	0.07936	1.92072	2.96762	0.07003
4845	1.64040	2.94947	0.07849	1.92243	2.96805	0.07014
4846	1.64045	2.95197	0.07897	1.92287	2.96878	0.07018
4847	1.64091	2.95422	0.07892	1.92330	2.96936	0.07024
4848	1.64152	2.95583	0.07865	1.92373	2.97018	0.07025
4849	1.64092	2.95767	0.07895	1.92382	2.97077	0.07066
4850	1.64174	2.96002	0.07950	1.92393	2.97140	0.07103
4851	1.64291	2.96057	0.07849	1.92417	2.97153	0.07093
4852	1.64271	2.96208	0.07902	1.92484	2.97177	0.07054
4853	1.64310	2.96353	0.07903	1.92570	2.97188	0.07020
4854	1.64368	2.96515	0.07878	1.92641	2.97232	0.07093
4855	1.64443	2.96619	0.07861	1.92703	2.97242	0.07110
4856	1.64450	2.96699	0.07879	1.92752	2.97251	0.07113
4857	1.64514	2.96774	0.07875	1.92800	2.97216	0.07123
4858	1.64551	2.96854	0.07884	1.92857	2.97183	0.07086
4859	1.64608	2.96942	0.07857	1.92877	2.97167	0.07104
4860	1.64641	2.97047	0.07862	1.92962	2.97116	0.07083
4861	1.64668	2.97151	0.07864	1.92994	2.97086	0.07061
4862	1.64706	2.97195	0.07859	1.93003	2.97069	0.07049
4863	1.64735	2.97265	0.07897	1.93067	2.97005	0.07073
4864	1.64750	2.97332	0.07945	1.93120	2.96986	0.07074
4865	1.64778	2.97366	0.07979	1.93160	2.96941	0.07079
4866	1.64835	2.97381	0.07957	1.93169	2.96859	0.07105
4867	1.64873	2.97431	0.07946	1.93168	2.96827	0.07128
4868	1.64888	2.97437	0.07943	1.93176	2.96788	0.07135
4869	1.64908	2.97453	0.07933	1.93155	2.96750	0.07161
4870	1.64944	2.97418	0.07872	1.93161	2.96701	0.07153
4871	1.64977	2.97435	0.07876	1.93144	2.96660	0.07156
4872	1.65027	2.97462	0.07931	1.93162	2.96585	0.07180
4873	1.65051	2.97460	0.07918	1.93241	2.96514	0.07158
4874	1.65072	2.97465	0.07937	1.93354	2.96336	0.07149
4875	1.65103	2.97468	0.07937	1.93401	2.96178	0.07140
4876	1.65192	2.97429	0.07894	1.93470	2.96024	0.07176
4877	1.65210	2.97414	0.07910	1.93479	2.95900	0.07159
4878	1.65270	2.97383	0.07873	1.93512	2.95817	0.07164
4879	1.65292	2.97348	0.07916	1.93537	2.95614	0.07135
4880	1.65313	2.97265	0.07864	1.93512	2.95441	0.07103
4881	1.65372	2.97194	0.07845	1.93505	2.95267	0.07097
4882	1.65429	2.97098	0.07819	1.93551	2.95075	0.07040
4883	1.65464	2.96960	0.07839	1.93627	2.94819	0.07004
4884	1.65461	2.96861	0.07884	1.93688	2.94655	0.07004
4885	1.65424	2.96753	0.07842	1.93626	2.94426	0.07057
4886	1.65438	2.96640	0.07800	1.93608	2.94175	0.07099
4887	1.65408	2.96518	0.07865	1.93636	2.93828	0.07025
4888	1.65429	2.96231	0.07826	1.93614	2.93584	0.06978
4889	1.65460	2.96082	0.07823	1.93597	2.93284	0.06936
4890	1.65408	2.95805	0.07823	1.93596	2.92964	0.06953
4891	1.65439	2.95580	0.07866	1.93540	2.92583	0.06971
4892	1.65439	2.95276	0.07837	1.93584	2.92215	0.06945
4893	1.65383	2.94958	0.07850	1.93556	2.91794	0.07032
4894	1.65322	2.94661	0.07894	1.93537	2.91423	0.07004
4895	1.65389	2.94229	0.07805	1.93396	2.91044	0.06972
4896	1.65230	2.93856	0.07845	1.93341	2.90602	0.06915
4897	1.65139	2.93422	0.07848	1.93239	2.90162	0.06951
4898	1.65096	2.92976	0.07922	1.93199	2.89675	0.06980
4899	1.65050	2.92461	0.07874	1.93083	2.89142	0.07047
4900	1.64961	2.92014	0.07858	1.93046	2.88647	0.07007
4901	1.64796	2.91343	0.07812	1.92883	2.88150	0.06990
4902	1.64648	2.90777	0.07875	1.92817	2.87546	0.06949
4903	1.64547	2.90203	0.07929	1.92664	2.86956	0.06937
4904	1.64426	2.89480	0.07867	1.92502	2.86397	0.07042
4905	1.64243	2.88825	0.07830	1.92393	2.85725	0.06958
4906	1.64088	2.88110	0.07849	1.92161	2.85126	0.07036
